Console Name,Game Name_x,Original Name,Console ID,Game Name_y,rating,rating_count,similarity
FC,hitman1,351 Hotman.nes,18,pacman1,70.309153405,8,57
PCE,violentsoldier1,Violent Soldier (J).pce,86,soldierblade1,90.0,4,57
MD,williamsarcadeigreatesthits1,586 Williams Arcade's Greatest Hits.bin,29,piersolarandgreatarchitects1,80.0,2,57
GBA,winclub1,152 WinX Club.gba,24,wings1,89.841589347,6,57
MD,captihavoc1,469 Capt'n Havoc.bin,29,pacattack1,60.2117405876,9,57
GG,riseofrobots1,Rise of the Robots.gg,35,princeofpersia1,82.2840958871,225,57
MD,haunting1,345 Haunting.bin,29,thelionking1,76.8204198858,173,57
PCE,magicalchase1,019 Magical chase.pce,86,chaseii1,67.4953078325,14,57
MD,wackyraces1,524 Wacky Races.bin,29,dicktracy1,65.3245158677,16,57
GB,dukenuke1,107 Duke Nukem.gb,33,pokemonblue1,85.6874040742,349,57
FC,thewingofmadonna1,589 The Wing of Madoola.nes,18,thegoonies1,50.1824710954,8,57
GBA,kongkingofatlantis1,553 Kong-King of Atlantis.gba,24,onimushatactics1,69.2515592516,6,57
WS,goldenaxe1,004 Golden Axe.wsc,57,loderunner1,76.8909998969,41,57
FC,homealone2,350 Home Alone 2.nes,18,thegoonies2,67.5332803121,14,57
GBC,force21,Force 21.gbc,22,soiree1,60.0367364293,16,57
GB,princeofpersia1,160 Prince of Persia.gb,33,pyramidsofra1,48.0,0,57
FC,peterpanandthepirates1,456 Peter Pan and The Pirates.nes,18,captainplanetandplaneteers1,59.8693074258,5,57
FC,baddudes1,108 Bad Dudes.nes,18,boulderdash1,72.7584429431,30,57
PS,grandtheftauto2,Grand Theft Auto 2.bin,7,vandalhearts2,79.9944116951,5,57
FC,unoseangang1,643 Zunou Senkan Galg.nes,18,shanghai1,89.734643913,13,57
GB,wifraw1,217 WWF Raw.gb,33,afraid1,50.0,1,57
GBC,monopoly1,103 Monopoly.gbc,22,pokemongold1,86.1820131127,288,57
NEOGEO,minivan1,minasan.zip,80,magicianlord1,36.0649797953,8,57
GBC,bladesofsteel1,156 Blades of Steel.gbc,22,marblemadness1,75.7680932854,57,57
GBA,pokemonchaosblackversion1,424 Pokemon ChaosBlack Version.gba,24,pokemonlightplatinum1,80.0118223928,6,57
GBA,angina1,914 Anguna.gba,24,dragon1,47.0508795495,18,57
FC,happybirthdaybugs1,341 Happy Birthday Bugs.nes,18,thebugsbunnybirthdayblowout1,57.4946850296,5,57
MD,superbattletankwaringulf1,119 Super Battletank - War in the Gulf .bin,29,battlemaniadaiginjou1,80.0152928545,6,57
GBA,tent1,096 TMNT.gba,24,stuntman1,60.1691085322,9,57
GB,homealone1,126 Home Alone 1.gb,33,pokemonred1,84.7104723092,435,57
GBC,tarzan1,045 Tarzan.gbc,22,layman1,78.4573211517,8,57
PS,teach2,Tenchu 2,7,monsterrancher2,70.5101035698,12,57
GBC,threelions1,Three Lions.gbc,22,thegrinch1,71.8836225397,12,57
GBC,azuredreams1,157 Azure Dreams.gbc,22,roadrash1,72.5277346396,50,57
MD,busy1,237 Bubsy.bin,29,crazybus1,11.3566510637,5,57
FC,pokemonin1,082 Pokemon 4in1.nes,18,donkeykong1,66.2291077073,34,57
MD,sorcererikingdom1,114 Sorcerer's Kingdom.bin,29,racedrivin1,59.0,3,57
GBA,godzilladomination1,816 Godzilla - Domination!.gba,24,dragonballittransformation1,53.3092207802,13,57
GB,worldheroes2jet1,World Heroes 2 Jet.gb,33,worldcircuitseries1,50.0,0,57
NEOGEO,warlord1,maglord.zip,80,magicianlord1,36.0649797953,8,57
PS,colonywars1,Colony wars,7,hogsofwar1,71.0715798271,41,57
MD,babyidayout1,593 Baby's Day Out.bin,29,blackout1,77.8007911193,12,57
MD,arcadeclassics1,116 Arcade Classics.bin,29,roadblasters1,69.9125365279,6,57
NEOGEO,pilots1,gpilots.zip,80,pulsar1,65.7936565437,7,57
GG,batterup1,Batter Up.gg,35,battletoads1,76.9452012299,106,57
MD,assaultsuitslens1,460 Assault Suits Leynos.bin,29,lastbattle1,62.1168540611,12,57
GBA,tarzanreturntojungle1,347 Tarzan Return to the Jungle.gba,24,desertstrikereturntogulf1,82.2613940801,38,57
GBC,soccermanager1,127 Soccer Manager.gbc,22,dobermanquest1,69.986142387,5,57
GBA,iceage1,537 Ice Age.gba,24,casper1,57.0,0,57
GBA,tonyhawksunderground1,376 Tony Hawks Underground 1.gba,24,tonyhawkiamericansk8land1,62.3257977486,5,57
FC,divaimperialofnirsartia1,248 Daiva-Imperial of Nirsartia.nes,18,ioiprisonersofwar1,69.8651894703,9,57
GBA,gamesexplosion1,524 Games Explosion.gba,24,methodfusion1,83.7767856098,225,57
GB,jurassicpark1,132 Jurassic Park 1.gb,33,rampart1,70.1492537313,7,57
MD,fastest1,064 Fastest 1.bin,29,roadblasters1,69.9125365279,6,57
GB,daysofthunder1,Days of Thunder.gb,33,kidicarusofmythsandmonsters1,77.0471156658,13,57
GBA,blenderbros1,165 Blender Bros.gba,24,defenderofcrown1,70.5906034972,21,57
GB,wildsnake1,WildSnake.gb,33,hudsonhawk1,35.0,1,57
GBA,atlantisthelostempire1,910 Atlantis-The Lost Empire.gba,24,goldensunthelostage1,88.0246491118,54,57
GBA,aligatorsevolutioncontinues1,900 Alienators-Evolution Continues.gba,24,turkevolution1,59.7678194846,25,57
GBA,bigmuthatruckers1,779 Big Mutha Truckers.gba,24,guitarsuperheroes1,79.8978637766,13,57
FC,moaikun1,421 Moai Kun.nes,18,toxin1,61.4610374951,8,57
FC,joemaccavemanninja1,360 Joe & Mac-Caveman Ninja.nes,18,pacmania1,52.951166277,12,57
GBA,backyardhockey1,435 Backyard hockey.gba,24,churchrocket1,74.6816819065,11,57
GG,tempoor1,Tempo Jr..gg,35,tengo1,62.069448672,6,57
GBA,manictroll1,931 Manic Troll.gba,24,mariobros1,60.0617228194,6,57
GBA,rollingcube1,941 Rolling Cube.gba,24,rockirollracing1,82.7224739709,55,57
FC,thegreatwaldosearch1,567 The Great Waldo Search.nes,18,theater1,69.3639206767,9,57
FC,kidnikiradicalninja1,371 Kid Niki-Radical Ninja.nes,18,zenintergalacticninja1,76.0,3,57
GBA,itracers1,237 GT Racers.gba,24,advancewars1,82.7161480897,94,57
GG,imen1,003 X-Men 1.gg,35,ispacman1,80.678519085,66,57
NEOGEO,negro1,neogeo.zip,80,sengoku1,60.4483070827,12,57
GBC,commanderkeen1,066 Commander Keen.gbc,22,megamanxtreme1,59.5502355881,9,57
GBA,icenine1,134 Ice Nine.gba,24,shiningforce1,81.344850228,34,57
GBA,myonion1,932 Mr Onion.gba,24,methodfusion1,83.7767856098,225,57
PCE,strategy1,Stratego (J).pce,86,snatcher1,79.9753320313,21,56
FC,warsawcity1,627 Warsaw City.nes,18,karate1,68.7777774574,19,56
MD,hellfire1,071 Hellfire.bin,29,truelies1,60.0698453311,9,56
GBA,superrobottakenog1,101 Super Robot Taisen OG 1.gba,24,supermarioadvance1,77.513720088,27,56
GBA,ratatouille1,309 Ratatouille.gba,24,breathoffire1,72.8546820764,36,56
MD,jujudensest1,260 JuJu Densetsu.bin,29,junglestrike1,77.5557956065,19,56
FC,ultimawarriorsofdestiny1,611 Ultima-Warriors of Destiny.nes,18,hikariwarriors1,71.659232285,25,56
FC,perfectbowling1,452 Perfect Bowling.nes,18,tagteamwrestling1,69.766142725,5,56
GBA,taisetsuultrahero1,344 Taiketsu! ultra hero.gba,24,guitarsuperheroes1,79.8978637766,13,56
MD,harrypotter1,344 Harry Potter.bin,29,ghostbusters1,79.5555247124,11,56
FC,fucache1,FC_cache6.db,18,machrider1,59.6105922376,12,56
FC,codenameviper1,045 Code Name - Viper.nes,18,loderunner1,70.482329657,8,56
FC,twineaglerevengejoeibroi1,607 Twin Eagle-Revenge Joe's Brother.nes,18,snakeirevenge1,50.625995706,8,56
FC,timedivereonman1,595 Time Diver Eon Man.nes,18,doberman1,72.0745027364,80,56
FC,shinjinruithenewtype1,501 Shin Jinrui-The New Type.nes,18,gremlinsiithenewbatch1,60.0,3,56
FC,coloradinosaur1,235 Color a Dinosaur.nes,18,coolworld1,63.0,1,56
PCE,haniminsky1,Hanii in the Sky (J).pce,86,harris1,63.0,2,56
FC,totallyrad1,601 Totally Rad.nes,18,contra1,79.911695885,19,56
GBA,cocoapartracer1,469 Cocoto Kart Racer.gba,24,cocaworldtouringcars1,88.2726701706,7,56
MD,youtonoken1,409 Hokuto no Ken.bin,29,outrun1,73.8019491391,69,56
GB,wifwarzone1,WWF Warzone.gb,33,fortifiedzone1,66.0,1,56
GBA,ironkid1,821 Iron Kid.gba,24,soccerkid1,69.8913043478,5,56
GB,ewhardcorerevolution1,ECW Hardcore Revolution.gb,33,jeopardysportsedition1,20.0,0,56
GB,hercules1,125 Hercules.gb,33,racedays1,43.0,0,56
MD,mickeymousegreatcircusmystery1,265 Mickey Mouse - Great Circus Mystery.bin,29,thegreatcircusmysterystarringmickeyminnie1,72.3648076426,14,56
MD,shitemyoho1,567 Shiten Myooh.bin,29,ishidathewayofstones1,50.0,1,56
GBA,inanefootballgeneration2002,707 Zidane Football Generation 2002.gba,24,superrobottakenoriginalgeneration2,80.1260544943,5,56
GB,homealone2,127 Home Alone 2.gb,33,megaman2,60.3208576265,15,56
MD,dashingdesperadoes1,398 Dashin' Desperadoes.bin,29,taxinescapefrommars1,63.6505744081,8,56
NEOGEO,slipshod1,flipshot.zip,80,samuraishowdown1,75.9339269261,39,56
MD,squirrelking1,631 Squirrel King.bin,29,thelionking1,76.8204198858,173,56
FC,bottomadonaideja1,425 Mottomo Abunai Deka.nes,18,batmanthevideogame1,73.2097691999,27,56
FC,i15strikeeagle1,297 F-15 Strike Eagle.nes,18,badstreetbrawler1,47.1911159441,7,56
GBA,britneyidancebeat1,171 Britney's Dance Beat.gba,24,mariopartyadvance1,59.3774997489,11,56
MD,dragonballiiappledudestiny1,165 Dragon Ball Z-L'Appel du Destin.bin,29,dragonthebruceleestory1,50.3277175534,5,56
GB,elitesoccer1,Elite Soccer.gb,33,alteredspace1,47.0,0,56
GBA,surfiup1,343 Surf's Up.gba,24,surgehive1,77.0,3,56
MD,skeletonknew1,568 Skeleton Krew.bin,29,thelionking1,76.8204198858,173,56
GBC,armageddon1,065 Carmageddon.gbc,22,marblemadness1,75.7680932854,57,56
NEOGEO,sword1,crsword.zip,80,worldheroes1,60.1985467889,15,56
GBA,tron20killerapp1,150 Tron 2.0-Killer App.gba,24,rockirollracing1,82.7224739709,55,56
PCE,sekigahara1,Sekigahara (J).pce,86,streetfighter1,57.7304775831,75,56
MD,rainbowislands1,062 Rainbow Islands.bin,29,anoiworld1,87.0547634419,151,56
GG,slider1,Slider.gg,35,sonicdrift1,31.6577488769,11,56
GBC,magination1,022 Magi-Nation.gbc,22,matrix1,65.2150698906,10,56
PS,layman2thegreatescape1,Rayman 2 - The Great Escape.bin,7,apeescape1,78.1616574633,61,56
NEOGEO,combat1,ncombat.zip,80,3countbout1,78.2290969411,8,56
FC,jamesbondor1,358 James Bond Jr.nes,18,rambo1,59.0554122224,6,56
NEOGEO,neopong1,neopong.zip,80,viewpoint1,67.4892902281,5,56
GB,foremanforreal1,Foreman for Real.gb,33,molemania1,86.0564990006,7,56
FC,kyuukyokutiger1,139 Kyuukyoku Tiger.nes,18,kabukiquantumfighter1,60.7100048237,5,56
MD,wolfchild1,638 Wolf Child.bin,29,roofied1,82.3030499223,9,56
PCE,bloodywolf1,005 Bloody wolf.pce,86,operationwolf1,65.4676004176,23,56
MD,misadventuresoflink1,499 Misadventures of Flink.bin,29,rocketknightadventures1,78.9933208636,39,56
GBA,boxtrickracer1,417 BMX Trick Racer.gba,24,ghostrider1,64.0585356778,17,56
GBA,balderigatedarkalliance1,751 Baldur's Gate-Dark Alliance.gba,24,gauntletdarklegacy1,72.0,0,56
GBC,lilmonster1,Lil' Monster.gbc,22,pokemonsilver1,88.1798338615,284,56
FC,shinsenden1,503 Shinsenden.nes,18,aliensyndrome1,66.3574875789,17,56
GBA,popball1,938 Pop Ball.gba,24,mariopinballland1,59.3252978024,8,56
FC,thepenguinseal1,578 The Penguin & Seal.nes,18,thelegendofzelda1,80.8961242128,572,56
NEOGEO,superbly1,superspy.zip,80,spinster1,70.0,4,56
MD,pokemoncrazydrummer1,150 Pokemon Crazy Drummer.bin,29,powermonger1,89.3732951788,9,56
MD,tinytoonadv1,124 Tiny Toon Adv.bin,29,tinytoonadventuresacmeallstars1,80.1152511262,14,56
NEOGEO,tophuntr1,tophuntr.zip,80,spinster1,70.0,4,56
GBA,beccanohonorgame1,311 Recca no honoo - the game.gba,24,dobermantournament1,70.601297968,6,56
GBA,dualblades1,719 Dual Blades.gba,24,pinballdreams1,80.776532463,17,56
GG,lastbible1,Last Bible 1.gg,35,lastactionhero1,38.9265084866,6,56
GBA,brat1,453 Bratz.gba,24,breathoffire1,72.8546820764,36,56
GBA,operationarmoredliberty1,934 Operation Armored Liberty.gba,24,dobermantournament1,70.601297968,6,56
FC,birdweek1,194 Bird Week.nes,18,skiordie1,69.6178962185,15,56
FC,paranoid2,164 Arkanoid 2.nes,18,paperboy2,64.016271261,11,56
GBC,nascarchallenge1,NASCAR Challenge.gbc,22,pokemonpuzzlechallenge1,79.7822857587,9,56
GG,greening1,Greendog.gg,35,georgeforemanikoboxing1,53.0,1,56
GBA,thepolarexpress1,885 The Polar Express.gba,24,thethreestooges1,46.560409777,6,56
MD,lemmings2thetribes1,417 Lemmings 2 -The Tribes.bin,29,sunsetriders1,79.9073188511,71,56
FC,werewolfthelastwarrior1,630 Werewolf-The Last Warrior.nes,18,wizardswarriors1,65.0597468675,11,56
MD,talespin1,451 Tale Spin.bin,29,truelies1,60.0698453311,9,56
FC,iiiithrillaisurface1,548 T & C II-Thrilla's Surfari.nes,18,iijoetheatlantisfactor1,73.0189225409,8,56
GBA,fife2003,515 FIFA 2003.gba,24,nilhit2003,68.0,4,56
GBA,charlotteiweb1,110 Charlotte's Web.gba,24,castleween1,25.0,1,56
MD,fatallabyrinth1,337 Fatal Labyrinth.bin,29,fatalfury1,62.6294091243,29,56
GBC,rocketpowergettinair1,Rocket Power-Gettin' Air.gbc,22,pocketdoberman1,76.0,3,56
MD,tokigoingapespit1,019 Toki-Going Ape Spit.bin,29,thekillinggameshow1,71.0245976504,6,56
GBA,buffythevampireslayerreturnofdarkking1,784 Buffy The Vampire Slayer-Return of the Dark King.gba,24,thelordofringsthereturnofking1,77.0028447077,199,56
GB,spiderman3,048 Spider-Man 3.gb,33,megaman3,61.2447323312,12,56
FC,breakthru1,200 BreakThru.nes,18,theater1,69.3639206767,9,56
FC,penguinkunwars1,451 Penguin Kun Wars.nes,18,spelunker1,25.6921616817,9,56
FC,iiwoodwaterrage1,549 T & C-Wood & Water Rage.nes,18,chipidalerescuerangers1,79.1998107101,89,56
MD,danamegatango1,547 Dahna - Megami Tanjou.bin,29,mainsagamutantfighter1,77.8416846745,5,56
MD,bugilife1,390 Bug's Life.bin,29,truelies1,60.0698453311,9,56
GB,battlezonesuperbreakout1,Battle Zone & Super Breakout.gb,33,battleunitboth1,63.0,1,56
GBA,jukeandmonophonicmenace1,123 Juka and the monophonic menace.gba,24,spidermanmysterionimenace1,70.065782661,9,56
WS,starhearts1,Star Hearts (J).wsc,57,spaceinvaders1,77.7664157329,135,56
FC,dubakuou1,378 Kujaku Ou.nes,18,duckhunt1,70.5393964173,173,56
MD,marvelland1,420 Marvel Land.bin,29,marblemadness1,75.7680932854,57,56
FC,contraspecial2,017 Contra-Special II.nes,18,trackfield2,80.0752151191,8,56
FC,dirtyharry1,259 Dirty Harry.nes,18,harris1,63.0,2,56
GG,slamdunk1,003 Slam Dunk.gg,35,ispacman1,80.678519085,66,56
GB,lasvegascoolhand1,Las Vegas Cool Hand.gb,33,supermarioland1,74.1890315624,230,56
GBA,mechplatoon1,135 Mech Platoon.gba,24,methodfusion1,83.7767856098,225,56
FC,ultimateaircombat1,612 Ultimate Air Combat.nes,18,blastermaster1,79.9243846558,23,56
FC,skydestroyer1,513 Sky Destroyer.nes,18,starsoldier1,59.4348554895,10,56
MD,vaportrail1,583 Vapor Trail.bin,29,virtualracing1,66.1631938115,9,56
FC,hyperolympic1,353 Hyper Olympic.nes,18,hypersports1,57.5,9,56
GBA,metalmax2kai1,733 Metal Max 2 Kai.gba,24,megamanbass1,70.2910636521,43,56
GBA,toddyadayinroland1,588 Noddy A day in Toyland.gba,24,tonyhawkiamericansk8land1,62.3257977486,5,56
FC,checkipop1,220 Chack 'n Pop.nes,18,chaseii1,67.4953078325,14,56
MD,patlabor1,624 Patlabor.bin,29,paperboy1,54.1355634467,73,56
FC,heisttenshibakabon1,662 Heisei Tensai Bakabon.nes,18,littlesamson1,76.1454348745,6,56
FC,silvasaga1,507 Silva Saga.nes,18,ufouriathesaga1,70.0,3,56
GBC,legoracers1,095 LEGO Racers.gbc,22,toystoryracer1,79.19632574,13,56
FC,destinationearthstar1,255 Destination Earthstar.nes,18,lastactionhero1,38.9265084866,6,56
MD,ninjagarden1,180 Ninja Gaiden.bin,29,shiningforce1,81.344850228,34,56
FC,ikeikenekketsuhockeybu1,673 Ike Ike! Nekketsu Hockey Bu.nes,18,icehockey1,70.9690895582,22,55
GB,internationalsuperstarsoccer1,International Superstar Soccer.gb,33,footballinternational1,33.0,0,55
GBA,thelandbeforetime1,673 The Land Before Time.gba,24,thelordofringsthethirdage1,72.6145500355,41,55
GBA,panictower1,923 Hanoic Tower.gba,24,blackthorn1,71.1096432151,30,55
GBA,disneysportssnowboarding1,113 Disney Sports Snowboarding.gba,24,disneyialaddin1,81.0892343796,151,55
FC,doughboy1,264 Dough Boy.nes,18,doubledragon1,50.324467531,7,55
GBC,donkeykongcountry1,018 Donkey Kong Country.gbc,22,pokemoncrystal1,89.1541264227,280,55
GBA,stadiumgames1,653 Stadium Games.gba,24,stuntman1,60.1691085322,9,55
GBC,trickboarder1,154 Trick Boarder.gbc,22,roadrash1,72.5277346396,50,55
GBC,godzillatheseriesmonsterwars1,084 Godzilla - The Series-Monster Wars.gbc,22,dragonwarriormonsters1,70.0282008445,8,55
GG,guitarheroes1,002 Gunstar heroes.gg,35,starwars1,77.7188716777,5,55
GBC,beautyandbeast1,Beauty and the Beast.gbc,22,dobermanquest1,69.986142387,5,55
FC,dragonball3bokuden1,267 Dragon Ball 3-Gokuu Den.nes,18,dragonwarrior1,71.6538149959,8,55
FC,timesoflore1,596 Times of Lore.nes,18,tigerheli1,65.5428758628,11,55
GBA,teenagemutantninjaturtles1,094 Teenage mutant ninja turtles.gba,24,thelegendofmysticalninja1,79.413674915,16,55
GBA,itspecialforces1,052 CT Special Forces.gba,24,shiningforce1,81.344850228,34,55
GBA,waterboardingunleashed1,384 Wakeboarding Unleashed.gba,24,wariowaretwisted1,75.6657369806,18,55
GBA,legoislandxtremestunts1,731 LEGO Island -Xtreme Stunts.gba,24,goldensun1,80.7876252747,100,55
GBC,dobermanmaxainspecialedition1,027 Bomberman Max-Ain Special Edition.gbc,22,irallychampionshipedition1,61.5117725873,13,55
GBA,heidithegame1,726 Heidi-The Game.gba,24,thethreestooges1,46.560409777,6,55
MD,atomicrobokid1,461 Atomic Robo-Kid.bin,29,roofied1,82.3030499223,9,55
GBA,motogo1,574 Moto GP.gba,24,dog1,50.0,2,55
GBA,jackiechanadventureslegendofthedarkhand1,541 Jackie Chan Adventures-Legend Of The Dark Hand.gba,24,classicnesseriesthelegendofzelda1,78.8384099122,4,55
GBC,turk1ragewars1,040 Turok 1-Rage Wars.gbc,22,metalgearsolid1,82.6947214175,17,55
GBA,tomandjerryininfernalescape1,684 Tom and Jerry in Infurnal Escape.gba,24,tomclancyisplintercell1,83.863159372,9,55
GBA,overhedgehammygoes1,295 Over the Hedge2-Hammy Goes.gba,24,sonichedgehoggenesis1,10.7244541222,11,55
GBA,konoheroesdensestnostarmedal1,829 Klonoa Heroes-Densetsu no Star Medal.gba,24,zoneofendersthefistofmars1,79.8938222065,5,55
GBC,woodywoodpeckerracing1,162 Woody Woodpecker Racing.gbc,22,looneytunesracing1,55.0120700557,8,55
GB,theadventuresofpinocchio1,186 The Adventures of Pinocchio.gb,33,theadventuresofrockyandbullwinkleandfriends1,57.0,3,55
FC,badi1,144 Abado X.nes,18,panic1,76.5015084068,8,55
FC,crossfire1,092 Cross Fire.nes,18,roadfighter1,73.2270691599,29,55
GBA,thelostvikings1,884 The Lost Vikings.gba,24,thelegendofmysticalninja1,79.413674915,16,55
FC,pokeriii5in1,464 Poker III 5 in 1.nes,18,wolverine1,59.9127004113,7,55
GBA,sudoku1,913 Sudoku.gba,24,dog1,50.0,2,55
GBA,superdupersums1,880 Super Duper Sumos.gba,24,guitarsuperheroes1,79.8978637766,13,55
MD,taskforcebarrierex1,146 Task Force Harrier EX.bin,29,batmanforever1,29.0905567697,23,55
GBA,stood1,639 Snood.gba,24,doom1,85.0325169688,843,55
FC,jajamarunodaibouken1,676 Jajamaru no Daibouken.nes,18,batmanreturnofjoker1,62.0562803464,23,55
NEOGEO,smash1,samsho.zip,80,samuraishowdown1,75.9339269261,39,55
GBA,tonkonjob1,685 Tonka On the Job.gba,24,pokemonruby1,81.6772949002,263,55
GBC,wifattitude1,165 WWF Attitude.gbc,22,kirbytiltitumble1,72.2512804699,7,55
GBA,europeansuperleague1,505 European Super League.gba,24,goldensunthelostage1,88.0246491118,54,55
GBA,rebelstartacticalcommand1,740 Rebelstar-Tactical Command.gba,24,prehistoricman1,79.86462857,4,55
MD,tomandjerry1,031 Tom and Jerry.bin,29,topgunner1,79.5149442768,26,55
FC,saladnokuninotomatohime1,689 Salad no Kuni no Tomato Hime.nes,18,attackofkillertomatoes1,55.0,4,55
MD,soldiersoffortune1,445 Soldiers of Fortune.bin,29,troubleshooter1,79.88580703,6,55
GBA,marblemadnesslax1,"560 Marble Madness, Klax.gba",24,megamanbass1,70.2910636521,43,55
MD,heavyunit1,601 Heavy Unit.bin,29,revolutioni1,83.4648415945,8,55
GBA,totallyspies2undercover1,379 Totally Spies 2 Undercover.gba,24,tomclancyisplintercell1,83.863159372,9,55
GB,bugilifea1,"Bug's Life, A.gb",33,boulderdash1,72.7584429431,30,55
MD,exile1,104 Exile.bin,29,imen1,60.3916671618,20,55
GBA,titusmegacompete1,888 Titeuf Mega Compet.gba,24,medabotsmetabee1,79.9061630466,5,55
GBA,rebelstartacticalcommand1,861 Rebelstar Tactical Command.gba,24,prehistoricman1,79.86462857,4,55
MD,wifraw1,302 WWF RAW.bin,29,wifroyalrumble1,82.2849570113,12,55
MD,protector1,198 Probotector.bin,29,piratesgold1,89.7438979726,12,55
GBA,legostarwarsthevideogame1,125 LEGO Star Wars-The Video Game.gba,24,starwarsepisodeijedipowerbattles1,74.0586188055,22,55
GBA,atvquadpowerracing1,912 ATV-Quad Power Racing.gba,24,digimonracing1,30.1089925422,6,55
FC,argonnosensei1,162 Argos no Senshi.nes,18,taboothesixthsense1,20.3487183119,5,55
GBA,theincredible1,357 The Incredibles.gba,24,fireemblemthebindingblade1,73.0840338779,39,55
FC,ninjacrusadersryuuga1,076 Ninja Crusaders-Ryuuga.nes,18,ninjagarden1,76.6759308614,6,55
GB,tintinintibet1,198 Tintin in Tibet.gb,33,battleunitboth1,63.0,1,55
MD,crystaliponytale1,331 Crystal's Pony Tale.bin,29,californiagames1,60.134181108,39,55
GB,gocache1,GB_cache6.db,33,gameboycamera1,70.0191300558,6,55
FC,toxiccrusaders1,602 Toxic Crusaders.nes,18,soccer1,55.2021604075,18,55
GBA,imentheofficialgame1,392 X-Men-The Official Game.gba,24,breathoffire1,72.8546820764,36,55
GBA,freestylescooter1,522 Freestyle scooter.gba,24,thethreestooges1,46.560409777,6,55
MD,twistedflipper1,579 Twisted Flipper.bin,29,sister1,71.726679771,30,55
MD,legendofgalahad1,558 Legend of Galahad.bin,29,generalchaos1,60.4157258563,7,55
GBA,shrek2begformercy1,319 Shrek 2-Beg for Mercy.gba,24,shreksuperstar1,64.4219680723,13,55
MD,pinhead1,634 Tinhead.bin,29,dynamiteheady1,72.4826325111,21,55
PCE,deepblue1,Deep Blue (U).pce,86,soldierblade1,90.0,4,55
GBA,winniepoohirumblyhumblyadventure1,699 Winnie the Pooh's-Rumbly Tumbly Adventure.gba,24,pitfallthemayanadventure1,73.224686557,20,55
FC,tenshiwokuru1,702 Tenchi wo Kurau 1.nes,18,silkworm1,79.7958378662,18,55
GBA,monsterjammaximumdestruction1,289 Monster Jam-Maximum Destruction.gba,24,yugiohreliefofdestruction1,54.1121843905,7,55
GBC,freetuner1,FREME Tuner.gbc,22,looneytunes1,66.0,3,55
MD,dainakamura1,210 Dai Makaimura.bin,29,dicktracy1,65.3245158677,16,55
MD,swordofvermilion1,125 Sword of Vermilion.bin,29,worldheroes1,60.1985467889,15,55
GBA,guidoadvanceintroirevenge1,232 Gekido advance-kintaro's revenge.gba,24,mariogolfadvancetour1,70.2111161785,13,55
FC,archrivalsabasketbrawl1,160 Arch Rivals-A Basket Brawl!.nes,18,rogerclemensmapbaseball1,43.0,2,55
GBC,abugilife1,038 A Bug's Life.gbc,22,dragonilair1,69.2850347387,29,55
GBA,tak2thestaffofdreams1,345 Tak 2-The Staff of Dreams.gba,24,konoempireofdreams1,74.0332215574,11,55
FC,trollsincrazyland1,605 Trolls in Crazyland.nes,18,rollingthunder1,67.6490344298,14,55
MD,fireprowrestlinggarden1,436 Fire Pro Wrestling Gaiden.bin,29,wifsuperwrestlemania1,69.7932574774,5,55
FC,cityadventuretouchmysteryoftriangle1,231 City Adventure Touch-Mystery of Triangle.nes,18,adventuresoftomsawyer1,40.7620194376,5,55
GG,tomandjerrythemovie1,003 Tom and Jerry-The Movie.gg,35,mightymorphinepowerrangersthemovie1,65.4292579512,17,55
FC,galacticcrusader1,314 Galactic Crusader.nes,18,indianajonesandlastcrusade1,75.6622966467,6,55
GBC,lax1,Klax.gbc,22,layman1,78.4573211517,8,55
MD,heavynova1,596 Heavy Nova.bin,29,beyondoasis1,77.040179275,22,55
GBA,cat1,466 Catz.gba,24,casper1,57.0,0,55
MD,saturdaynightslammasters1,507 Saturday Night Slam Masters.bin,29,americangladiators1,54.0406176358,5,55
GBA,superbubblepop1,662 Super Bubble Pop.gba,24,supermonkeyballor1,60.091981249,9,55
GB,beethoveniand1,Beethoven's 2nd.gb,33,bioniccommando1,70.1116457977,4,55
FC,whitesenzuvazolder1,227 Chitei Senkuu Vazolder.nes,18,spaceinvaders1,77.7664157329,135,55
GB,samuraishowdown1,167 Samurai Shodown.gb,33,snoopyimagicshow1,60.0,0,55
GBA,ultimatemusclethepathofsuperhero1,151 Ultimate Muscle-The Path of the Superhero.gba,24,guitarsuperheroes1,79.8978637766,13,55
GBA,kongtheanimatedseries1,254 Kong-The Animated Series.gba,24,kingdomheartschainofmemories1,80.3787618369,97,55
GG,pacintime1,001 Pac-In-Time.gg,35,urbanstrike1,69.2539080389,19,55
PCE,metalstoner1,004 Metal stoher.pce,86,airbuster1,69.7884263695,9,55
FC,vivalasvegas1,618 Viva! Las Vegas.nes,18,roadblasters1,69.9125365279,6,54
GBA,rugratscastlecapers1,626 Rugrats-Castle Capers.gba,24,yugiohthesacredcards1,60.3010576177,16,54
GBA,bratrockangel1,170 Bratz Rock Angelz.gba,24,kaokangaroo1,69.6567100744,11,54
GBA,worldsoccerwinning11,050 World Soccer Winning 11.gba,24,cocaworldtouringcars1,88.2726701706,7,54
GBA,cartoonnetworkblockparty1,463 Cartoon Network Block Party.gba,24,wormsworldparty1,83.7119108355,112,54
MD,caesarspalace1,543 Caesars Palace.bin,29,aeroacrebat1,52.5141813202,9,54
