Console Name,Game Name_x,Original Name,Console ID,Game Name_y,rating,rating_count,similarity
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 2,80.4316239799,31,70
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 3 Blue,89.1963241815,13,71
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 3 White,88.4985207237,20,70
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 4 Blue Moon,68.6154132592,13,77
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 4 Red Sun,67.8628266795,11,73
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 5 Team Colonel,70.8482654069,10,84
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 5 Team Protoman,74.7065586478,13,96
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 6 Cybeast Falzar,72.9367694317,11,69
GBA,Megaman Battle Network 5 Team Protoman,284 Megaman Battle Network 5-Team Protoman.gba,24,Mega Man Battle Network 6 Cybeast Gregar,78.9694194052,13,72
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network,82.8255571891,47,82
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 2,80.4316239799,31,83
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 3 Blue,89.1963241815,13,79
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 3 White,88.4985207237,20,78
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 4 Blue Moon,68.6154132592,13,73
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 4 Red Sun,67.8628266795,11,75
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 5 Team Colonel,70.8482654069,10,70
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 5 Team Protoman,74.7065586478,13,69
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 6 Cybeast Falzar,72.9367694317,11,68
GBA,Megaman Battle Network EXE 1,285 Megaman Battle Network EXE 1.gba,24,Mega Man Battle Network 6 Cybeast Gregar,78.9694194052,13,68
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network,82.8255571891,47,82
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 2,80.4316239799,31,87
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 3 Blue,89.1963241815,13,79
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 3 White,88.4985207237,20,78
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 4 Blue Moon,68.6154132592,13,73
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 4 Red Sun,67.8628266795,11,75
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 5 Team Colonel,70.8482654069,10,70
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 5 Team Protoman,74.7065586478,13,69
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 6 Cybeast Falzar,72.9367694317,11,68
GBA,Megaman Battle Network EXE 2,286 Megaman Battle Network EXE 2.gba,24,Mega Man Battle Network 6 Cybeast Gregar,78.9694194052,13,68
GBA,Megaman Network Battle 3 White Version,287 Megaman Network Battle 3-White Version.gba,24,Mega Man Battle Network 3 White,88.4985207237,20,64
GBA,Megaman Zero 1,067 Megaman Zero 1.gba,24,Mega Man Zero,84.9551847895,70,81
GBA,Megaman Zero 1,067 Megaman Zero 1.gba,24,Mega Man Zero 2,82.173178068,46,83
GBA,Megaman Zero 1,067 Megaman Zero 1.gba,24,Mega Man Zero 3,83.4406963893,44,83
GBA,Megaman Zero 1,067 Megaman Zero 1.gba,24,Mega Man Zero 4,78.005399802,38,83
GBA,Megaman Zero 2,068 Megaman Zero 2.gba,24,Mega Man Zero,84.9551847895,70,81
GBA,Megaman Zero 2,068 Megaman Zero 2.gba,24,Mega Man Zero 2,82.173178068,46,90
GBA,Megaman Zero 2,068 Megaman Zero 2.gba,24,Mega Man Zero 3,83.4406963893,44,83
GBA,Megaman Zero 2,068 Megaman Zero 2.gba,24,Mega Man Zero 4,78.005399802,38,83
GBA,Megaman Zero 3,069 Megaman Zero 3.gba,24,Mega Man Zero,84.9551847895,70,81
GBA,Megaman Zero 3,069 Megaman Zero 3.gba,24,Mega Man Zero 2,82.173178068,46,83
GBA,Megaman Zero 3,069 Megaman Zero 3.gba,24,Mega Man Zero 3,83.4406963893,44,90
GBA,Megaman Zero 3,069 Megaman Zero 3.gba,24,Mega Man Zero 4,78.005399802,38,83
GBA,Megaman Zero 4,070 Megaman Zero 4.gba,24,Mega Man Zero,84.9551847895,70,81
GBA,Megaman Zero 4,070 Megaman Zero 4.gba,24,Mega Man Zero 2,82.173178068,46,83
GBA,Megaman Zero 4,070 Megaman Zero 4.gba,24,Mega Man Zero 3,83.4406963893,44,83
GBA,Megaman Zero 4,070 Megaman Zero 4.gba,24,Mega Man Zero 4,78.005399802,38,90
MD,Mercs,354 Mercs.bin,29,Mercs,79.0378905849,15,100
FC,Metal Fighter,410 Metal Fighter.nes,18,Balloon Fight,66.788663793,73,62
FC,Metal Fighter,410 Metal Fighter.nes,18,Metal Gear,74.4100021441,12,70
FC,Metal Fighter,410 Metal Fighter.nes,18,Metal Storm,60.2207213233,6,67
FC,Metal Fighter,410 Metal Fighter.nes,18,Mighty Final Fight,75.576201705,19,65
FC,Metal Fighter,410 Metal Fighter.nes,18,Road Fighter,73.2270691599,29,72
GBC,Metal Gear Solid,037 Metal Gear Solid.gbc,22,Metal Gear Solid,82.6947214175,17,100
GBC,Metal Gear Solid,037 Metal Gear Solid.jpg,22,Metal Gear Solid,82.6947214175,17,100
GB,Metal Masters,Metal Masters.gb,33,Metal Masters,27.0,1,100
GBA,Metal Slug Advance,039 Metal Slug Advance.gba,24,Metal Slug Advance,69.7762820305,21,100
FC,Metal Storm,040 Metal Storm.nes,18,Metal Gear,74.4100021441,12,67
FC,Metal Storm,040 Metal Storm.nes,18,Metal Storm,60.2207213233,6,100
FC,Metro Cross,411 Metro-Cross.nes,18,Mario Bros,51.4573205405,15,67
GB,Metroid 2 Return of Samus,045 Metroid 2-Return of Samus.gb,33,Metroid II Return of Samus,71.1673466786,64,94
GBA,Metroid Fusion,087 Metroid Fusion.gba,24,Metroid Fusion,83.7767856098,225,100
GBA,Metroid Fusion,087 Metroid Fusion.gba,24,Metroid Zero Mission,86.4652944354,208,71
GBA,Metroid Zero Mission,086 Metroid Zero Mission.gba,24,Metroid Fusion,83.7767856098,225,71
GBA,Metroid Zero Mission,086 Metroid Zero Mission.gba,24,Metroid Zero Mission,86.4652944354,208,100
MD,Michael Jackson s Moonwalker,086 Michael Jackson's Moonwalker.bin,29,Michael Jackson s Moonwalker,66.2057578692,35,100
FC,Mickey Mania 7,096 Mickey Mania 7.nes,18,Mickey Mousecapade,66.719160105,6,62
FC,Mickey Mania 7,096 Mickey Mania 7.nes,18,Pac Mania,52.951166277,12,61
MD,Mickey Mania Timeless Adventures of Mickey Mouse,195 Mickey Mania-Timeless Adventures of Mickey Mouse.bin,29,Mickey Mania The Timeless Adventures of Mickey Mouse,80.9668315515,30,96
GB,Mickey Mouse,142 Mickey Mouse.gb,33,Mickey Mouse Magic Wands,70.0,1,67
GB,Mickey Mouse,142 Mickey Mouse.gb,33,Mickey s Dangerous Chase,50.0,1,61
GB,Mickey Mouse   Magic Wand,141 Mickey Mouse - Magic Wand.gb,33,Mickey Mouse Magic Wands,70.0,1,94
GB,Mickey s Chase,Mickey's Chase.gb,33,Mickey s Dangerous Chase,50.0,1,74
GB,Mickey s Chase,Mickey's Chase.gb,33,Mickey s Ultimate Challenge,63.1577195462,8,63
GB,Mickey s Ultimate Challenge,143 Mickey's Ultimate Challenge.gb,33,Mickey s Dangerous Chase,50.0,1,63
MD,Mickey s Ultimate Challenge,423 Mickey's Ultimate Challenge.bin,29,Mickey s Ultimate Challenge,63.1577195462,8,100
GB,Mickey s Ultimate Challenge,143 Mickey's Ultimate Challenge.gb,33,Mickey s Ultimate Challenge,63.1577195462,8,100
GG,Mickey s Ultimate Challenge,003 Mickey's Ultimate Challenge.gg,35,Mickey s Ultimate Challenge,63.1577195462,8,100
FC,Micro Machines,412 Micro Machines.nes,18,Micro Machines,78.7555860474,57,100
FC,Micro Machines,412 Micro Machines.nes,18,Micro Mages,70.0,4,80
MD,Micro Machines 1,355 Micro Machines 1.bin,29,Micro Machines 2 Turbo Tournament,84.5599352607,24,61
MD,Micro Machines 2,356 Micro Machines 2.bin,29,Micro Machines 2 Turbo Tournament,84.5599352607,24,65
GBA,Midnight Club Street Racing,567 Midnight Club Street Racing.gba,24,Midnight Club Street Racing,69.8812041727,6,100
MD,Midnight Resistance,424 Midnight Resistance.bin,29,Midnight Resistance,79.4020951733,16,100
FC,Mighty Bomb Jack,413 Mighty Bomb Jack.nes,18,Mighty Bomb Jack,59.0297490337,7,100
FC,Mighty Final Fight,414 Mighty Final Fight.nes,18,Mighty Final Fight,75.576201705,19,100
MD,Mighty Morphin Power Rangers,266 Mighty Morphin Power Rangers.bin,29,Mighty Morphin Power Rangers,69.7274793687,6,100
GB,Mighty Morphin Power Rangers,146 Mighty Morphin Power Rangers.gb,33,Mighty Morphin Power Rangers,63.0,0,100
MD,Mighty Morphin Power Rangers,266 Mighty Morphin Power Rangers.bin,29,Mighty Morphin Power Rangers The Movie,65.4292579512,17,85
MD,Mighty Morphin Power Rangers,266 Mighty Morphin Power Rangers.bin,29,Mighty Morphin Power Rangers The Movie,71.9542509734,8,85
GB,Mighty Morphin Power Rangers,146 Mighty Morphin Power Rangers.gb,33,Mighty Morphin Power Rangers The Movie,64.0,0,85
GB,Mighty Morphin Power Rangers,146 Mighty Morphin Power Rangers.gb,33,Mighty Morphin Power Rangers The Movie,65.4292579512,17,85
MD,Mighty Morphin Power Rangers   The Movie,196 Mighty Morphin Power Rangers - The Movie.bin,29,Mighty Morphin Power Rangers,69.7274793687,6,82
MD,Mighty Morphin Power Rangers   The Movie,196 Mighty Morphin Power Rangers - The Movie.bin,29,Mighty Morphin Power Rangers The Movie,65.4292579512,17,97
MD,Mighty Morphin Power Rangers   The Movie,196 Mighty Morphin Power Rangers - The Movie.bin,29,Mighty Morphin Power Rangers The Movie,71.9542509734,8,97
GB,Mighty Morphin Power Rangers The Movie,145 Mighty Morphin Power Rangers-The Movie.gb,33,Mighty Morphin Power Rangers,63.0,0,85
GB,Mighty Morphin Power Rangers The Movie,145 Mighty Morphin Power Rangers-The Movie.gb,33,Mighty Morphin Power Rangers The Movie,65.4292579512,17,100
GB,Mighty Morphin Power Rangers The Movie,145 Mighty Morphin Power Rangers-The Movie.gb,33,Mighty Morphin Power Rangers The Movie,64.0,0,100
PCE,Military Madness,Military Madness (U).pce,86,Military Madness,76.8510381739,5,100
FC,Millipede,415 Millipede.nes,18,Millipede,70.4228805129,20,100
FC,Milon s Secret Castle,416 Milon's Secret Castle.nes,18,Milon s Secret Castle,58.9813883953,12,100
FC,Monster Party,423 Monster Party.nes,18,Monster in My Pocket,77.1064077341,12,61
GBA,Monster Rancher Advance 2,100 Monster Rancher Advance 2.gba,24,Sonic Advance 2,71.2460075688,46,65
GB,Monster Truck Wars,Monster Truck Wars.gb,33,Monster Max,76.0,1,62
MD,Monster World IV,267 Monster World IV.bin,29,Another World,87.0547634419,151,69
MD,Monster World IV,267 Monster World IV.bin,29,Monster World 4,80.361417984,12,90
MD,Mortal Kombat 1,013 Mortal Kombat 1.bin,29,Mortal Kombat 2,75.754580339,237,93
MD,Mortal Kombat 1,013 Mortal Kombat 1.bin,29,Mortal Kombat 3,73.776539159,163,93
GB,Mortal Kombat 1,148 Mortal Kombat 1.gb,33,Mortal Kombat Mortal Kombat 2,63.0,3,64
MD,Mortal Kombat 1,013 Mortal Kombat 1.bin,29,Ultimate Mortal Kombat 3,79.7337861143,131,72
MD,Mortal Kombat 2,014 Mortal Kombat 2.bin,29,Mortal Kombat 2,75.754580339,237,100
MD,Mortal Kombat 2,014 Mortal Kombat 2.bin,29,Mortal Kombat 3,73.776539159,163,93
GB,Mortal Kombat 2,149 Mortal Kombat 2.gb,33,Mortal Kombat Mortal Kombat 2,63.0,3,68
MD,Mortal Kombat 2,014 Mortal Kombat 2.bin,29,Ultimate Mortal Kombat 3,79.7337861143,131,72
MD,Mortal Kombat 3,015 Mortal Kombat 3.bin,29,Mortal Kombat 2,75.754580339,237,93
MD,Mortal Kombat 3,015 Mortal Kombat 3.bin,29,Mortal Kombat 3,73.776539159,163,100
GB,Mortal Kombat 3,150 Mortal Kombat 3.gb,33,Mortal Kombat Mortal Kombat 2,63.0,3,64
MD,Mortal Kombat 3,015 Mortal Kombat 3.bin,29,Ultimate Mortal Kombat 3,79.7337861143,131,77
GB,Mortal Kombat 4,151 Mortal Kombat 4.gb,33,Mortal Kombat Mortal Kombat 2,63.0,3,64
MD,Mortal Kombat 5,016 Mortal Kombat 5.bin,29,Mortal Kombat 2,75.754580339,237,93
MD,Mortal Kombat 5,016 Mortal Kombat 5.bin,29,Mortal Kombat 3,73.776539159,163,93
MD,Mortal Kombat 5,016 Mortal Kombat 5.bin,29,Ultimate Mortal Kombat 3,79.7337861143,131,72
GBA,Mortal Kombat Advance,064 Mortal Kombat Advance.gba,24,Mario Party Advance,59.3774997489,11,65
GBA,Mortal Kombat Advance,064 Mortal Kombat Advance.gba,24,Metal Slug Advance,69.7762820305,21,67
GBA,Mortal Kombat Advance,064 Mortal Kombat Advance.gba,24,Rayman Advance,76.0761897527,8,63
PS,Mortal Kombat Trilogy,Mortal Kombat Trilogy,7,Mortal Kombat 2,75.754580339,237,78
PS,Mortal Kombat Trilogy,Mortal Kombat Trilogy,7,Mortal Kombat 3,73.776539159,163,78
PS,Mortal Kombat Trilogy,Mortal Kombat Trilogy,7,Mortal Kombat 4,70.6204671775,159,78
PS,Mortal Kombat Trilogy,Mortal Kombat Trilogy,7,Mortal Kombat Trilogy,74.4211490997,88,100
GB,Motocross Maniacs,034 Motocross Maniacs.gb,33,Motocross Maniacs,61.4774913428,4,100
GBA,Motoracer Advance,844 Motoracer Advance.gba,24,Mario Party Advance,59.3774997489,11,67
GBA,Motoracer Advance,844 Motoracer Advance.gba,24,Metal Slug Advance,69.7762820305,21,63
GBA,Motoracer Advance,844 Motoracer Advance.gba,24,Sonic Advance,70.1351782301,91,67
GBA,Motoracer Advance,844 Motoracer Advance.gba,24,Sonic Advance 2,71.2460075688,46,62
GBA,Motoracer Advance,844 Motoracer Advance.gba,24,Sonic Advance 3,71.3964270319,49,62
GBA,Motoracer Advance,844 Motoracer Advance.gba,24,Super Mario Advance,77.513720088,27,61
GBA,Mr  Driller 2,575 Mr. Driller 2.gba,24,Mr Driller 2,75.0,1,96
FC,Mr  Gimmick,426 Mr. Gimmick.nes,18,Mr Gimmick,80.5442315129,11,95
GBA,Mr  Nutz,845 Mr. Nutz.gba,24,Mr Nutz,59.947526973,5,93
MD,Mr  Nutz,089 Mr. Nutz.bin,29,Mr Nutz,59.947526973,5,93
FC,Ms  Pac Man,077 Ms. Pac-Man.nes,18,Mega Man,76.0254126033,230,63
FC,Ms  Pac Man,077 Ms. Pac-Man.nes,18,Pac Land,69.9271906461,15,63
FC,Ms  Pac Man,077 Ms. Pac-Man.nes,18,Pac Man,70.309153405,8,78
MD,Ms  Pac Man,268 Ms. Pac-Man.bin,29,Pac Mania,52.951166277,12,70
FC,Ms  Pac Man,077 Ms. Pac-Man.nes,18,Pac Mania,52.951166277,12,70
MD,Mulan,500 Mulan.bin,29,Pulseman,50.7674028232,11,62
MD,Mutant League Football,358 Mutant League Football.bin,29,Joe Montana Football,69.9567793298,6,67
FC,Mystery Quest,427 Mystery Quest.nes,18,Fester s Quest,53.0870445424,6,74
GB,NBA All Star Challenge 2,NBA All Star Challenge 2.gb,33,NBA All Star Challenge,48.0,1,96
GB,NBA All Star Challenge 2,NBA All Star Challenge 2.gb,33,NBA All Star Challenge 2,23.0,0,100
MD,NBA Hang Time,501 NBA Hang Time.bin,29,NBA Hangtime,61.5220060717,9,88
GB,NBA Jam,153 NBA Jam.gb,33,NBA Jam,80.3121934528,59,100
GB,NBA Jam  99,NBA Jam '99.gb,33,NBA Jam,80.3121934528,59,78
GB,NBA Jam Tournament Edition,NBA Jam Tournament Edition.gb,33,NBA Jam Tournament Edition,61.4686529203,14,100
MD,NBA Jam Tournament Edition,197 NBA Jam Tournament Edition.bin,29,NBA Jam Tournament Edition,61.4686529203,14,100
MD,NBA Live 98,360 NBA Live 98.bin,29,NBA Live 95,71.0332749562,5,91
MD,NBA Live 98,360 NBA Live 98.bin,29,NBA Live 98,54.6677935426,9,100
GBC,NFL Blitz 2000,NFL Blitz 2000.gbc,22,NHL 2000,70.0297582145,8,64
GBA,NFL Blitz 2002,584 NFL Blitz 2002.gba,24,NHL Hitz 2003,68.0,4,74
GBA,NFL Blitz 2003,737 NFL Blitz 2003.gba,24,NHL Hitz 2003,68.0,4,81
GB,NFL Quarterback Club  1993,NFL Quarterback Club (1993).gb,33,NFL Quarterback Club,40.0,0,87
GB,NFL Quarterback Club  1993,NFL Quarterback Club (1993).gb,33,NFL Quarterback Club 96,40.0,0,90
GB,NFL Quarterback Club  96,NFL Quarterback Club '96.gb,33,NFL Quarterback Club,40.0,0,91
GB,NFL Quarterback Club  96,NFL Quarterback Club '96.gb,33,NFL Quarterback Club 96,40.0,0,98
GBC,NHL 2000,NHL 2000.gbc,22,NHL 2000,70.0297582145,8,100
MD,NHL 95,428 NHL 95.bin,29,NHL 94,74.1382368121,12,83
MD,NHL 95,428 NHL 95.bin,29,NHL 95,69.2535258299,7,100
MD,NHL 95,428 NHL 95.bin,29,NHL 96,96.2603706164,9,83
MD,NHL 95,428 NHL 95.bin,29,NHL 98,79.2423362044,13,83
MD,NHL 98,429 NHL 98.bin,29,NHL 94,74.1382368121,12,83
MD,NHL 98,429 NHL 98.bin,29,NHL 95,69.2535258299,7,83
MD,NHL 98,429 NHL 98.bin,29,NHL 96,96.2603706164,9,83
MD,NHL 98,429 NHL 98.bin,29,NHL 98,79.2423362044,13,100
MD,NHL Hockey 94,361 NHL Hockey 94.bin,29,NHL 94,74.1382368121,12,63
MD,NHL Hockey 94,361 NHL Hockey 94.bin,29,NHL Hockey,80.3940892451,7,87
GB,NHL Hockey 95,NHL Hockey 95.gb,33,NHL 95,69.2535258299,7,63
GBA,Namco Museum,415 Namco Museum.gba,24,Namco Museum,72.0,3,100
GBA,Naruto Ninja Council 1,762 Naruto Ninja Council 1.gba,24,Naruto Ninja Council,68.2840992471,11,95
GBA,Naruto Ninja Council 1,762 Naruto Ninja Council 1.gba,24,Naruto Ninja Council 2,59.8293114116,13,95
GBA,Naruto Ninja Council 2,763 Naruto Ninja Council 2.gba,24,Naruto Ninja Council,68.2840992471,11,95
GBA,Naruto Ninja Council 2,763 Naruto Ninja Council 2.gba,24,Naruto Ninja Council 2,59.8293114116,13,100
PS,Need for Speed 3,Need for Speed 3.PBP,7,Need for Speed 2,76.4597523002,131,94
PS,Need for Speed 3,Need for Speed 3.PBP,7,Need for Speed High Stakes,72.9496272457,70,71
PS,Need for Speed 3,Need for Speed 3.PBP,7,Need for Speed III Hot Pursuit,78.9550219995,198,65
PS,Need for Speed 3,Need for Speed 3.PBP,7,Need for Speed Porsche Unleashed,82.1140169069,159,62
PS,Need for Speed 3,Need for Speed 3.PBP,7,Need for Speed V Rally 2,79.5669221932,13,75
PS,Need for Speed 3,Need for Speed 3.PBP,7,The Need for Speed,71.7149590857,60,82
FC,New Ghostbusters II,432 New Ghostbusters II.nes,18,Ghostbusters,72.2265496201,29,77
FC,New Ghostbusters II,432 New Ghostbusters II.nes,18,Ghostbusters 2,53.6769665978,7,79
FC,New Ghostbusters II,432 New Ghostbusters II.nes,18,New Ghostbusters 2,72.6539055892,7,92
MD,New Zealand Story,427 New Zealand Story.bin,29,The NewZealand Story,77.0273953083,21,86
GBC,Nicktoon s Racing,Nicktoon's Racing.gbc,22,Looney Tunes Racing,55.0120700557,8,67
GBA,Nicktoons Racing,585 Nicktoons Racing.gba,24,Digimon Racing,30.1089925422,6,67
GBA,Ninja 5 0,587 Ninja 5-0.gba,24,Ninja Five O,70.118906639,6,67
GB,Ninja Boy,154 Ninja Boy.gb,33,Ninja Boy 2,53.0,0,90
GB,Ninja Boy 2,Ninja Boy 2.gb,33,Ninja Boy 2,53.0,0,100
FC,Ninja Crusaders,075 Ninja Crusaders.nes,18,Ninja Gaiden,76.6759308614,6,67
GG,Ninja Gaiden,001 Ninja Gaiden.gg,35,Ninja Gaiden,70.0181005387,8,100
FC,Ninja Gaiden 1,032 Ninja Gaiden 1.nes,18,Ninja Gaiden,76.6759308614,6,92
FC,Ninja Gaiden 2,033 Ninja Gaiden 2.nes,18,Ninja Gaiden,76.6759308614,6,92
FC,Ninja Gaiden 3,034 Ninja Gaiden 3.nes,18,Ninja Gaiden,76.6759308614,6,92
GB,Ninja Gaiden Shadow,155 Ninja Gaiden Shadow.gb,33,Ninja Gaiden Shadow,60.1530776196,9,100
FC,Ninja Hattori Kun,434 Ninja Hattori Kun.nes,18,Ninja Gaiden,76.6759308614,6,62
PCE,Ninja Spirit,Ninja Spirit (U).pce,86,Dragon Spirit,68.6679910613,11,64
PCE,Ninja Spirit,Ninja Spirit (U).pce,86,Ninja Spirit,71.3184783181,9,100
MD,Ninjas Kick Back,383 Ninjas Kick Back.bin,29,3 Ninjas Kick Back,48.2712285533,8,94
FC,Nuts   Milk,437 Nuts & Milk.nes,18,Nuts Milk,63.9055473501,9,90
GBA,Onimusha tactics,292 Onimusha tactics.gba,24,Onimusha Tactics,69.2515592516,6,94
FC,Operation Wolf,439 Operation Wolf.nes,18,Operation Wolf,65.4676004176,23,100
FC,Othello,440 Othello.nes,18,Othello,68.8129673138,9,100
MD,OutRun,212 OutRun.bin,29,OutRun,73.8019491391,69,100
GG,OutRun,OutRun.gg,35,OutRun,73.8019491391,69,100
MD,OutRun 2019,362 OutRun 2019.bin,29,OutRun,73.8019491391,69,71
MD,OutRunners,430 OutRunners.bin,29,OutRun,73.8019491391,69,75
FC,POW Prisoners of War,047 POW-Prisoners of War.nes,18,P O W Prisoners of War,69.8651894703,9,95
MD,Pac Attack,503 Pac-Attack.bin,29,Decap Attack,66.3974901828,14,73
MD,Pac Attack,503 Pac-Attack.bin,29,Pac Attack,60.2117405876,9,100
FC,Pac Land,078 Pac-Land.nes,18,Pac Land,69.9271906461,15,100
FC,Pac Land,078 Pac-Land.nes,18,Pac Man,70.309153405,8,80
FC,Pac Land,078 Pac-Land.nes,18,Pac Mania,52.951166277,12,71
FC,Pac Land,078 Pac-Land.nes,18,Rod Land,69.9701378656,5,62
GG,Pac Man,001 Pac-Man.gg,35,Ms Pac Man,80.678519085,66,82
GB,Pac Man,037 Pac-Man.gb,33,Taz Mania,45.0,4,62
GG,Pac Man,001 Pac-Man.gg,35,Taz Mania,71.8588162282,24,62
MD,Pac Man 2   The New Adventures,269 Pac-Man 2 - The New Adventures.bin,29,Pac Man 2 The New Adventures,69.0142479874,17,97
GBA,Pac Man Pinball Advance,769 Pac-Man Pinball Advance.gba,24,Mario Party Advance,59.3774997489,11,62
GBA,Pac Man Pinball Advance,769 Pac-Man Pinball Advance.gba,24,Mario Pinball Land,59.3252978024,8,63
MD,Pac Mania,052 Pac-Mania.bin,29,Pac Mania,52.951166277,12,100
MD,Pac Mania,052 Pac-Mania.bin,29,Taz Mania,71.8588162282,24,78
FC,Panic Restaurant,445 Panic Restaurant.nes,18,Panic Restaurant,79.927582469,5,100
GG,Paper boy,Paper boy.gg,35,Paperboy,54.1355634467,73,94
MD,Paperboy,096 Paperboy.bin,29,Paperboy,54.1355634467,73,100
GB,Paperboy,Paperboy.gb,33,Paperboy,54.1355634467,73,100
GB,Paperboy,Paperboy.gb,33,Paperboy 2,64.016271261,11,89
MD,Paperboy,096 Paperboy.bin,29,Paperboy 2,64.016271261,11,89
FC,Paperboy 1,446 Paperboy 1.nes,18,Paperboy,54.1355634467,73,89
FC,Paperboy 1,446 Paperboy 1.nes,18,Paperboy 2,64.016271261,11,90
FC,Paperboy 2,447 Paperboy 2.nes,18,Paperboy,54.1355634467,73,89
GB,Paperboy 2,157 Paperboy 2.gb,33,Paperboy,54.1355634467,73,89
GB,Paperboy 2,157 Paperboy 2.gb,33,Paperboy 2,64.016271261,11,100
FC,Paperboy 2,447 Paperboy 2.nes,18,Paperboy 2,64.016271261,11,100
GB,Paperboy 2,157 Paperboy 2.gb,33,Popeye 2,68.0,0,67
MD,Paperboy II,363 Paperboy II.bin,29,Paperboy,54.1355634467,73,84
MD,Paperboy II,363 Paperboy II.bin,29,Paperboy 2,64.016271261,11,86
FC,Parallel World,448 Parallel World.nes,18,Devil World,70.0302703469,11,64
FC,Peter Pan and The Pirates,456 Peter Pan and The Pirates.nes,18,Captain Planet and the Planeteers,59.8693074258,5,62
MD,Phantasy Star 1,177 Phantasy Star 1.bin,29,Phantasy Star 2,79.6363289608,22,93
MD,Phantasy Star 2,178 Phantasy Star 2.bin,29,Phantasy Star 2,79.6363289608,22,100
MD,Phantasy Star 3,179 Phantasy Star 3.bin,29,Phantasy Star 2,79.6363289608,22,93
GG,Phantasy Star Adventure,Phantasy Star Adventure.gg,35,Tails Adventure,55.1687360284,6,63
FC,Pinball,457 Pinball.nes,18,Pinball,69.2860445203,13,100
FC,Pinball,457 Pinball.nes,18,Pitfall,72.5058352301,74,71
GBA,Pinball Advance,595 Pinball Advance.gba,24,Final Fantasy IV Advance,82.5463787151,15,62
GBA,Pinball Advance,595 Pinball Advance.gba,24,Final Fantasy V Advance,84.745412357,14,63
GBA,Pinball Advance,595 Pinball Advance.gba,24,Final Fantasy VI Advance,89.2703698523,13,62
GBA,Pinball Advance,595 Pinball Advance.gba,24,Mario Pinball Land,59.3252978024,8,61
GBA,Pinball Advance,595 Pinball Advance.gba,24,Metal Slug Advance,69.7762820305,21,67
GBA,Pinball Advance,595 Pinball Advance.gba,24,Pinball Dreams,80.776532463,17,62
GBA,Pinball Advance,595 Pinball Advance.gba,24,Rayman Advance,76.0761897527,8,62
GBA,Pinball Advance,595 Pinball Advance.gba,24,Sonic Advance,70.1351782301,91,64
GBA,Pinball Advance,595 Pinball Advance.gba,24,Tekken Advance,66.6666666667,5,62
GBA,Pinball Fish,935 Pinball Fish.gba,24,Pinball Dreams,80.776532463,17,69
GBA,Pinball Of The Dead,304 Pinball Of The Dead.gba,24,Pinball Dreams,80.776532463,17,67
MD,Pinocchio,433 Pinocchio.bin,29,Disney s Pinocchio,60.1482889589,13,67
